,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,pet_available,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,address,phone,gps
127,1959742624,정숙성,"육류,고기요리",TRUE,FALSE,http://instagram.com/jungsooksung,95,576,FALSE,1699,911,286,FALSE,FALSE,FALSE,FALSE,FALSE,,,TRUE,[],서울 관악구 남부순환로226길 31 1층 정숙성,0507-1370-6668,"{'latitude': 37.4791772, 'longitude': 126.9538301}"
130,392753804,피자컴퍼니 이태원,피자,TRUE,FALSE,https://www.instagram.com/pizzacompany_itw,335,1002,TRUE,410,228,338,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,[],서울 용산구 이태원로 143-15 1층 피자컴퍼니,0507-1413-3419,"{'latitude': 37.5346109, 'longitude': 126.9891722}"
131,1873955788,스시노칸도 홍대점,"초밥,롤",TRUE,FALSE,http://instagram.com/sushinokando_hongdae,110,1802,TRUE,1335,417,546,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 잔다리로6길 30 서교뉴빌라 2층,0507-1431-6166,"{'latitude': 37.5522542, 'longitude': 126.920827}"
132,36073217,Projec D,"맥주,호프",TRUE,FALSE,http://instagram.com/projec_d,59,1005,FALSE,861,1217,65,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,[],서울 중구 퇴계로 343-1 동양빌딩,0507-1405-9706,"{'latitude': 37.5647741, 'longitude': 127.0097943}"
133,1179745015,반지야놀자 종로본점,공방,TRUE,FALSE,https://www.instagram.com/bannol_master,288,369,FALSE,221,357,191,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 종로구 수표로 105 7층,0507-1435-1583,"{'latitude': 37.5706064, 'longitude': 126.9891559}"
134,35734815,꼭그닭 강남점,"맥주,호프",TRUE,FALSE,http://www.instagram.com/truchickenbistro,44,245,TRUE,1455,1763,290,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,[],서울 강남구 봉은사로4길 37 지하 1층,0507-1401-5335,"{'latitude': 37.5024642, 'longitude': 127.0270949}"
135,1634776604,컬러브루니,카페,TRUE,FALSE,,,,FALSE,16,25,313,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 동작구 상도로 141 B1,02-822-0805,"{'latitude': 37.5027426, 'longitude': 126.9352266}"
136,1271253225,랩타임,와인,TRUE,FALSE,https://www.instagram.com/laptime_loungepubcafe,93,791,FALSE,210,134,124,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 영등포구 당산로46가길 15 1F,02-2069-0229,"{'latitude': 37.534333586473906, 'longitude': 126.90340418640957}"
138,1569307801,아트쉬프트,갤러리카페,TRUE,FALSE,http://instagram.com/artxshift,754,3639,FALSE,141,190,121,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 충무로 54-17 5층,0507-1323-4823,"{'latitude': 37.565884200912, 'longitude': 126.9934747}"
140,1619683915,샐그릭,"다이어트,샐러드",TRUE,FALSE,https://www.instagram.com/salgreek_garak,97,428,FALSE,576,166,108,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 송파구 중대로 105 108호 샐그릭,02-403-4029,"{'latitude': 37.49348331955094, 'longitude': 127.12014419748235}"
142,1279478929,봄날의서재 감성 스터디카페 연신내역점,스터디카페,TRUE,FALSE,https://www.instagram.com/bomnalstudy_official,117,315,FALSE,174,70,361,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 은평구 연서로27길 14 영화빌딩 2층,0507-1382-1290,"{'latitude': 37.6181647, 'longitude': 126.9179479}"
143,1312851479,칙바이칙 강남역점,햄버거,TRUE,FALSE,https://www.instagram.com/chickbychick,204,15000,TRUE,1548,1358,169,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 강남대로94길 15 S2빌딩 1층,0507-1430-6155,"{'latitude': 37.4996233, 'longitude': 127.0286202}"
144,1857259161,HIDE AND SEEK 홍대점,방탈출카페,TRUE,FALSE,https://www.instagram.com/hideandseek_official_,34,2103,TRUE,963,265,456,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 월드컵북로6길 24-7 SANTOH빌딩 지하1층,010-6529-5900,"{'latitude': 37.5581663, 'longitude': 126.9202549}"
145,1305548369,레푸스 미아점,발관리,TRUE,FALSE,https://www.instagram.com/refussmia,98,144,FALSE,1234,243,156,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 강북구 도봉로 175 3층,0507-1444-7075,"{'latitude': 37.62432433381265, 'longitude': 127.02667696498447}"
146,36703963,본가스시 현대백화점천호점,"초밥,롤",TRUE,FALSE,,,,FALSE,594,81,4,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강동구 천호대로 1005 현대백화점천호점 B2,0507-1324-8829,"{'latitude': 37.5387606, 'longitude': 127.1243852}"
148,36705768,본가스시 현대백화점신촌점,"초밥,롤",TRUE,FALSE,,,,TRUE,132,35,153,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서대문구 신촌로 83 현대백화점신촌점 B1,02-3145-2089,"{'latitude': 37.55592376404261, 'longitude': 126.93585726831267}"
150,1776947568,다락방 OTT,DVD방,TRUE,FALSE,https://www.instagram.com/darockbang_ott,364,137,FALSE,63,5,229,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 중구 장충단로13길 11 4층,0507-1334-6786,"{'latitude': 37.5677735, 'longitude': 127.0080385}"
152,1928437084,8번가,카페,TRUE,FALSE,https://instagram.com/8streetcoffee,185,343,FALSE,727,492,704,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 동대문구 경희대로3길 8 1층8번가카페,02-969-0003,"{'latitude': 37.5928268, 'longitude': 127.051998}"
154,20118913,코리아스파 명동본점,"피부,체형관리",TRUE,FALSE,,,,TRUE,147,74,303,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 명동7길 8 미래빌딩 4층,02-3789-3382,"{'latitude': 37.5642362, 'longitude': 126.9847333}"
155,1150141479,타임캡슐성수,공방,TRUE,FALSE,https://www.instagram.com/timecapsule_seongsu,118,489,TRUE,51,37,822,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 성동구 성덕정길 102 2층,0507-1333-0798,"{'latitude': 37.5373175, 'longitude': 127.0548221}"
156,1768301141,셀리앙,공방,TRUE,FALSE,https://www.instagram.com/selian_class,667,987,FALSE,198,79,58,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 성동구 무학로 8 103호,0507-1490-3433,"{'latitude': 37.5647096, 'longitude': 127.0303724}"
177,1149373194,아이존팝 노원점,오락실,TRUE,FALSE,,,,FALSE,164,117,67,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 노원구 노해로 485 지하 2층,0507-1369-2506,"{'latitude': 37.6548884, 'longitude': 127.0619826}"
178,1556086919,그라동빵집,베이커리,TRUE,FALSE,https://www.instagram.com/gradon.bakery,260,488,FALSE,751,168,652,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 송파구 동남로8길 29 1층,0507-1495-3411,"{'latitude': 37.48889457506392, 'longitude': 127.12725940296468}"
179,1506505883,도베르,"카페,디저트",TRUE,FALSE,,,,FALSE,515,88,242,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 강북구 한천로139나길 17 1층 도베르,0507-1497-4477,"{'latitude': 37.6394995, 'longitude': 127.0246242}"
181,1229572297,더홀릭보드게임카페 수유역점,보드카페,TRUE,FALSE,https://www.instagram.com/theholic.boardgame,12,169,FALSE,1716,147,128,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강북구 노해로8길 29 4층,070-4027-8077,"{'latitude': 37.6385167, 'longitude': 127.02422}"
182,1740824640,살팀보카,이탈리아음식,TRUE,FALSE,,,,FALSE,259,394,248,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 용산구 한강대로76길 11-36 1층,0507-1353-1469,"{'latitude': 37.5423324, 'longitude': 126.9737605}"
183,1173195149,돈카와치 성신여대역점,돈가스,TRUE,FALSE,https://www.instagram.com/donkawachi_official,420,1063,FALSE,7029,797,170,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 성북구 동소문로24길 9 1층,0507-1301-4776,"{'latitude': 37.5933297, 'longitude': 127.0186548}"
184,1373989551,세광양대창 논현점,"곱창,막창,양",TRUE,FALSE,,,,TRUE,544,1242,227,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 강남대로118길 12,02-558-8484,"{'latitude': 37.50624955731728, 'longitude': 127.02469982380396}"
185,1906738323,교대이층집 시청점,"육류,고기요리",TRUE,FALSE,https://www.instagram.com/sgf_life,993,10000,FALSE,656,306,213,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 남대문로1길 38 2층 (북창동),02-318-6882,"{'latitude': 37.5627980003502, 'longitude': 126.977444879206}"
186,1273062221,교대이층집 상암점,"육류,고기요리",TRUE,FALSE,https://www.instagram.com/sgf_life,993,10000,FALSE,499,596,260,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 월드컵북로48길 19 상암 빌딩 2층,02-3152-8878,"{'latitude': 37.57711119975599, 'longitude': 126.894743700137}"
187,1352354165,빠네돌체,브런치,TRUE,FALSE,https://www.instagram.com/panedolce21,28,731,FALSE,390,82,489,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,[],서울 마포구 마포대로4다길 31 5층,0507-1422-2559,"{'latitude': 37.5356484, 'longitude': 126.9442679}"
189,1551717961,공샤브,한식,TRUE,FALSE,,,,TRUE,513,143,235,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],"서울 종로구 종로 19 지하1층 비114에이-1, 비114에이-2. 비 115에이-2. 비115에이-3호(종로1가, 르메이에르종로타운)",0507-1437-1006,"{'latitude': 37.5708345, 'longitude': 126.9798606}"
190,1191441242,애월연어 연남점,퓨전음식,TRUE,FALSE,https://www.instagram.com/aewolsalmon_yeon_nam,179,552,TRUE,2473,772,622,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 동교로 262-11 1층 애월연어 연남점,0507-1418-2621,"{'latitude': 37.5627381, 'longitude': 126.925689}"
191,1847386933,가배랑솜 인사동 카페,"카페,디저트",TRUE,FALSE,,,,TRUE,665,363,386,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 종로구 인사동길 37 2층,02-730-2185,"{'latitude': 37.5736982, 'longitude': 126.9851984}"
192,1720118086,티유치과의원,치과,TRUE,FALSE,https://www.instagram.com/tudentalclinic,518,3904,TRUE,1922,346,,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서초구 서초대로77길 54 서초 더블유타워 12층 티유치과의원,02-598-8896,"{'latitude': 37.5024994, 'longitude': 127.0248277}"
193,658897525,마사 타코,"멕시코,남미음식",TRUE,FALSE,https://www.instagram.com/masa.tacos,243,3046,TRUE,634,393,709,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 강남구 압구정로10길 30-8,02-545-6915,"{'latitude': 37.52200599697894, 'longitude': 127.02171272424039}"
194,12326432,삼원갤러리,"갤러리,화랑",TRUE,FALSE,https://www.instagram.com/samwongallery,281,1958,FALSE,28,308,13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,[],서울 광진구 천호대로 549 G-TOWER 5층,02-468-9908,"{'latitude': 37.5576634, 'longitude': 127.0792944}"
195,1152009975,스밈,공방,TRUE,FALSE,https://www.instagram.com/smim0324,170,265,FALSE,3,21,379,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강서구 마곡중앙2로 35 이너매스2마곡 5층 503호,0507-1367-6168,"{'latitude': 37.557965, 'longitude': 126.8306618}"
197,1456811957,본타이 잠실새내역점,"마사지,지압",TRUE,FALSE,,,,FALSE,34,25,235,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 송파구 백제고분로15길 59 2층,0507-1495-0357,"{'latitude': 37.5105587, 'longitude': 127.084343}"
198,1288244187,마리포사 스테인드글라스,유리공예,TRUE,FALSE,https://www.instagram.com/mariposa.glass,643,836,FALSE,5,36,966,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 용산구 신흥로 139 1층 좌측 마리포사 스테인드글라스,0507-1397-8218,"{'latitude': 37.5455733, 'longitude': 126.9817216}"
199,1610247722,라면편의점,라면,TRUE,FALSE,,,,FALSE,9,129,104,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 종로구 돈화문로 11,,"{'latitude': 37.5695085, 'longitude': 126.9920927}"
201,1539414265,퍼플독 송파본점,와인,TRUE,FALSE,https://www.instagram.com/purpledog_official,54,3593,FALSE,628,437,623,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 송파구 가락로 94 지하1층,0507-1362-4421,"{'latitude': 37.50072295062321, 'longitude': 127.10661744734495}"
202,1598622072,키퍼스마켓 매봉점,카페,TRUE,FALSE,https://www.instagram.com/keepers.market_official,157,415,FALSE,191,97,261,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 강남구 논현로28길 56 1층~2층,0507-1415-9109,"{'latitude': 37.48469613750692, 'longitude': 127.04641659561821}"
203,1261546000,칙바이칙 학동역점,햄버거,TRUE,FALSE,https://www.instagram.com/chickbychick,204,15000,FALSE,689,154,27,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 학동로 213 제현빌딩 1층,0507-1363-3156,"{'latitude': 37.5146982, 'longitude': 127.0323592}"
204,1453279077,리체드로잉,공방,TRUE,FALSE,https://www.instagram.com/rryche_drawing,133,549,TRUE,160,11,550,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 홍익로5안길 53-4 리체드로잉,0507-1350-1421,"{'latitude': 37.5525494, 'longitude': 126.9203936}"
206,1912970965,자유아로마,공방,TRUE,FALSE,https://www.instagram.com/jayou_aroma,525,878,FALSE,2,25,,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 금천구 금하로24길 20 지하1층 자유아로마공방,010-7508-0322,"{'latitude': 37.4500828, 'longitude': 126.9083468}"
207,1342404733,시스올로지 홍대쇼룸,"화장품,향수",TRUE,FALSE,http://www.instagram.com/sisology_official,420,5883,TRUE,302,100,464,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 와우산로18길 34 1층,070-4647-1528,"{'latitude': 37.5516959, 'longitude': 126.9239698}"
208,1331305271,카쿠시타,이자카야,TRUE,FALSE,http://www.instagram.com/kakusita_izakaya,58,2665,TRUE,850,1673,499,TRUE,FALSE,FALSE,FALSE,FALSE,,,TRUE,[],서울 마포구 동교로38길 33-15,070-4187-8787,"{'latitude': 37.5618618, 'longitude': 126.9261811}"
210,1080492815,화씨이육공 사당점,"육류,고기요리",TRUE,FALSE,https://www.instagram.com/hwac260_sadang,101,660,FALSE,698,885,154,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서초구 방배천로2길 15,02-583-2605,"{'latitude': 37.4770956, 'longitude': 126.9835814}"
211,1461811104,화이트글래스,"카페,디저트",TRUE,FALSE,,,,TRUE,440,184,398,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 성동구 상원12길 34 서울숲에이원센터 1층 108호 109호,02-2210-7876,"{'latitude': 37.5495773, 'longitude': 127.0502924}"
213,1775587949,entry55,"공연,연극시설",TRUE,FALSE,https://www.instagram.com/entry55_official,85,10000,FALSE,1032,373,147,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 동작구 동작대로1길 18 B-102,0507-1392-0285,"{'latitude': 37.47739, 'longitude': 126.9803895}"
214,1541120515,오오도리 ODORI,일본식라면,TRUE,FALSE,https://www.instagram.com/odori.official,57,841,TRUE,72,103,500,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 용산구 녹사평대로54길 12 1층(이태원동),0507-1390-5591,"{'latitude': 37.53917545191917, 'longitude': 126.9878960439578}"
215,35085136,박선생헤드스파,미용,TRUE,FALSE,,,,TRUE,4,1,98,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 명동8가길 48 재성빌딩 4층,02-752-0306,"{'latitude': 37.5617335, 'longitude': 126.9877456}"
216,1179666839,오스틴타코 낙성대본점,"멕시코,남미음식",TRUE,FALSE,https://www.instagram.com/austintaco_official,51,392,FALSE,324,112,272,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 관악구 봉천로 566-1 동아오피스텔 1층,0507-1409-7709,"{'latitude': 37.4774572, 'longitude': 126.9603969}"
217,1111096673,카페2.7,"카페,디저트",TRUE,FALSE,https://www.instagram.com/cafe_2.7,315,3807,FALSE,449,609,494,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 송파구 백제고분로36가길 15 201-1호,02-2135-9030,"{'latitude': 37.5044735, 'longitude': 127.1016873}"
218,1451950518,LE CAFE,"카페,디저트",TRUE,FALSE,https://www.instagram.com/lecafeofficial,41,2353,TRUE,169,178,400,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 강남구 강남대로156길 48 1층,0507-1339-3401,"{'latitude': 37.51907894064271, 'longitude': 127.02277561694382}"
220,1256527692,오술차 건대점,요리주점,TRUE,FALSE,http://www.instagram.com/osulcha_gundae,707,622,TRUE,345,523,153,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 광진구 동일로22길 68 2층,02-498-5009,"{'latitude': 37.5413909, 'longitude': 127.0678346}"
221,594661160,제일제면소 N서울타워점,국수,TRUE,FALSE,,,,FALSE,949,97,,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 용산구 남산공원길 105 서울타워 광장층,02-318-4146,"{'latitude': 37.55119129999999, 'longitude': 126.98799960000001}"
223,1465309007,청담나인,이탈리아음식,TRUE,FALSE,https://www.instagram.com/nine_chungdam,281,3885,FALSE,157,222,274,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,[],"서울 강남구 삼성로 634 B1, B2",0507-1451-9800,"{'latitude': 37.5166497, 'longitude': 127.0518752}"
225,1349415035,피토테일,공방,TRUE,FALSE,http://www.instagram.com/phytotail_haley,375,1600,FALSE,39,40,536,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 용산구 대사관로6길 31 103호,0507-1396-0566,"{'latitude': 37.5332302, 'longitude': 126.9990834}"
226,1476560900,언플러그드 신촌,라이브카페,TRUE,FALSE,,,,TRUE,88,66,163,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서대문구 연세로 13 유플렉스 11층,02-3145-3082,"{'latitude': 37.5567499, 'longitude': 126.9365982}"
228,1272971962,호랑이흥취,요리주점,TRUE,FALSE,https://www.instagram.com/cheerful_tiger_suyu,54,205,FALSE,221,102,177,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],"서울 강북구 덕릉로41길 100 1층, 2층",02-6953-0009,"{'latitude': 37.638466, 'longitude': 127.0277342}"
229,37565336,메타비,"광고,마케팅",TRUE,FALSE,,,,FALSE,4,4,211,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 동작구 상도로 35 4층 403호,0507-1308-4871,"{'latitude': 37.5000184, 'longitude': 126.9244573}"
231,1726937934,오츠마미,일식당,TRUE,FALSE,,,,FALSE,17,14,834,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 언주로152길 15-6 1층,02-541-2170,"{'latitude': 37.5231776, 'longitude': 127.0349084}"
232,1039246163,게임파티룸 생텀 강남점,장소대여,TRUE,FALSE,https://www.instagram.com/sanctum_party,4,98,FALSE,27,3,197,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서초구 강남대로91길 28 원빌딩 지층,0507-1344-6709,"{'latitude': 37.5122522, 'longitude': 127.0191942}"
233,1026385097,풍자네부엌,요리주점,TRUE,FALSE,https://www.instagram.com/pungjane2021,485,546,FALSE,117,129,195,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],"서울 강동구 양재대로 1339 1층 22, 23호",0507-1395-0396,"{'latitude': 37.525957700000006, 'longitude': 127.1350289}"
234,1963416786,아리한복,한복대여,TRUE,FALSE,https://www.instagram.com/ari.hanbok,156,1034,FALSE,163,84,181,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 종로구 자하문로 20 3층 아리한복,010-3221-8432,"{'latitude': 37.5778616, 'longitude': 126.9722398}"
236,1444299382,성수로운,양식,TRUE,FALSE,https://www.instagram.com/like_seongsu,232,9711,TRUE,302,611,358,FALSE,FALSE,FALSE,TRUE,FALSE,,,TRUE,[],서울 성동구 아차산로7길 28 1층,0507-1370-5174,"{'latitude': 37.547327, 'longitude': 127.0555206}"
237,1246915366,미나리삼겹살 본점,돼지고기구이,TRUE,FALSE,,,,FALSE,201,290,309,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 관악구 신림로70길 7 1층,0507-1382-4447,"{'latitude': 37.4877539, 'longitude': 126.9292187}"
239,1324169976,LSD SEOUL,와인,TRUE,FALSE,https://www.instagram.com/lsd_seoul,35,4953,TRUE,70,63,316,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 용산구 이태원로16길 14-3 1층 단독 흰색건물,0507-1453-4446,"{'latitude': 37.5334448, 'longitude': 126.99110260000002}"
240,1973645577,디그이지,"카페,디저트",TRUE,FALSE,https://www.instagram.com/dig_ez123,90,741,TRUE,436,179,689,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 동교로41길 36-7 1층 디그이지,0507-1320-0950,"{'latitude': 37.5641159, 'longitude': 126.9234768}"
241,1416420416,고우성수,한식,TRUE,FALSE,https://www.instagram.com/gowoo_seongsu,48,266,TRUE,913,1789,414,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 성동구 연무장길 9-1 2층,0507-1428-0391,"{'latitude': 37.54390771759856, 'longitude': 127.05075401296581}"
243,1388682402,사유의서재 남산,양식,TRUE,FALSE,https://www.instagram.com/sayu.winesalon,281,7139,TRUE,450,920,163,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,[],서울 중구 퇴계로20길 13,0507-1319-0957,"{'latitude': 37.5596784, 'longitude': 126.98588040000001}"
245,1433247702,한라맥주 서울연신내점,"맥주,호프",TRUE,FALSE,,,,FALSE,209,117,199,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 은평구 연서로29길 14-9 1층,0507-1401-4577,"{'latitude': 37.6194555, 'longitude': 126.9189991}"
246,1871323055,어텐디 한남,"카페,디저트",TRUE,FALSE,https://www.instagram.com/cafe_attendy,66,2220,TRUE,39,42,208,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 용산구 한남대로27길 66 4층 401호,0507-1331-7394,"{'latitude': 37.5396025, 'longitude': 127.0030129}"
247,1081109811,월에버,카페,TRUE,FALSE,,,,FALSE,26,53,886,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 동교로51안길 12 1층 주택,0507-1366-7952,"{'latitude': 37.5652823, 'longitude': 126.9248244}"
248,1403632278,PITC,"카페,디저트",TRUE,FALSE,https://www.instagram.com/pitc_official,73,6031,FALSE,333,671,993,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,[],서울 마포구 성미산로11길 13 (성산동),070-8886-2688,"{'latitude': 37.5612003, 'longitude': 126.9162859}"
249,840353517,후암주방,"임대,대여",TRUE,FALSE,https://www.instagram.com/huamkitchen,390,2200,FALSE,516,78,545,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 용산구 후암로35길 39,070-4129-6552,"{'latitude': 37.5497052, 'longitude': 126.9761197}"
251,1966370442,팔각도 연신내역점,닭갈비,TRUE,FALSE,https://www.instagram.com/8gakdo_yeonsinnae,368,1025,FALSE,3668,834,271,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 은평구 연서로29길 20-12 1층,0507-1324-9747,"{'latitude': 37.6196111, 'longitude': 126.9187315}"
252,1647273904,털보네쪽갈비,한식,TRUE,FALSE,,,,FALSE,474,136,169,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강북구 월계로7나길 35 1층,0507-1323-0703,"{'latitude': 37.612603614392, 'longitude': 127.03190917897902}"
254,38426292,디오리엔탈스파,"피부,체형관리",TRUE,FALSE,https://www.instagram.com/deo_spa,73,491,TRUE,619,469,,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 논현로175길 69 원영빌딩 4층,0507-1327-8553,"{'latitude': 37.5238424, 'longitude': 127.0234711}"
255,1426345252,비노비누,공방,TRUE,FALSE,https://www.instagram.com/vinosoap,285,254,FALSE,,1,238,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서대문구 수색로2길 28 2층,0507-1302-6638,"{'latitude': 37.5700732, 'longitude': 126.9162344}"
256,1250733217,복자상회포차,포장마차,TRUE,FALSE,https://www.instagram.com/nyanyajam,1,9,FALSE,1,2,806,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 영등포구 신길로 181-1,02-6326-4037,"{'latitude': 37.5084306, 'longitude': 126.9107694}"
257,13204930,벨라테라피,"마사지,지압",TRUE,FALSE,https://www.instagram.com/bellatherapy01,63,120,TRUE,867,1056,235,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 홍익로 25 6층 벨라테라피,0507-1367-1526,"{'latitude': 37.554433, 'longitude': 126.9219995}"
259,1432207395,홍대향수공방 뤼미에르퍼퓸 홍대,공방,TRUE,FALSE,,,,TRUE,829,56,320,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 동교로 227-11 2층,0507-1378-7606,"{'latitude': 37.5607759, 'longitude': 126.9235147}"
261,1776094666,홍대향수공방 뤼미에르퍼퓸 연남,공방,TRUE,FALSE,https://www.instagram.com/lumiere_parfum_,11,1228,TRUE,12368,608,320,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 동교로 227-11 3층,0507-1382-7606,"{'latitude': 37.5607774, 'longitude': 126.9235159}"
263,1048346906,성수향수공방 뤼미에르퍼퓸 성수,공방,TRUE,FALSE,https://www.instagram.com/lumiere_seongsu,13,690,TRUE,10023,483,316,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 성동구 연무장길 49 원창실업 나동 301호,0507-1350-7606,"{'latitude': 37.54270080000001, 'longitude': 127.05485670000002}"
264,1140751599,K SPOT 수국전망대 카페,"카페,디저트",TRUE,FALSE,https://www.instagram.com/k_spot_official,50,1026,FALSE,325,115,127,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 중구 퇴계로 33 서울로7017 육교 위(2층) K-SPOT Cafe,0507-1403-7224,"{'latitude': 37.5565672, 'longitude': 126.9731931}"
265,1001892852,은행골 여의도점,"초밥,롤",TRUE,FALSE,,,,FALSE,669,575,444,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 영등포구 국제금융로8길 19 중앙빌딩 108호,02-784-4988,"{'latitude': 37.5207633, 'longitude': 126.9291485}"
